year,last_name, first_name,Full_name,pitcher_id,team_name,team_name_abbrev,avg_speed,pitch_type,player_pitch_id,pitch_type_name,pitcher_break_z,pitcher_break_x,Spin Rate,Spin Effiency ,Class
2021,Thompson, Mason,Mason Thompson,666168,Nationals,WSH,96.1,SIFT,666168SIFT,Sinker,19.7,14.8,2211,83,1
2021,Rodríguez, Joely,Joely Rodríguez,570257,Yankees,NYY,94,SIFT,570257SIFT,Sinker,25.4,18,1992,91,1
2021,Valdez, Phillips,Phillips Valdez,570488,Red Sox,BOS,92.7,SIFT,570488SIFT,Sinker,26.6,18.1,2264,97,1
2021,Kluber, Corey,Corey Kluber,446372,Yankees,NYY,90.7,SIFT,446372SIFT,Sinker,24.8,15.5,2115,80,1
2021,Britton, Zack,Zack Britton,502154,Yankees,NYY,92.6,SIFT,502154SIFT,Sinker,27.6,14.2,1953,83,1
2021,Chatwood, Tyler,Tyler Chatwood,543022,Giants,SF,95.5,SIFT,543022SIFT,Sinker,18.8,14.4,2406,81,1
2021,Crichton, Stefan,Stefan Crichton,592233,D-backs,ARI,90.9,SIFT,592233SIFT,Sinker,25.3,16.8,1868,97,1
2021,Fried, Max,Max Fried,608331,Braves,ATL,93.4,SIFT,608331SIFT,Sinker,20.8,10.5,1998,74,1
2021,Johnson, Pierce,Pierce Johnson,572955,Padres,SD,95.5,SIFT,572955SIFT,Sinker,13.8,11,2235,98,1
2021,Sandoval, Patrick,Patrick Sandoval,663776,Angels,LAA,93.3,SIFT,663776SIFT,Sinker,18.3,12.1,1889,87,1
2021,Treinen, Blake,Blake Treinen,595014,Dodgers,LAD,97.4,SIFT,595014SIFT,Sinker,23,18.2,2225,91,1
2021,Romo, Sergio,Sergio Romo,489265,Athletics,OAK,85.5,SIFT,489265SIFT,Sinker,33.5,18.7,2157,86,1
2021,Jansen, Kenley,Kenley Jansen,445276,Dodgers,LAD,94,SIFT,445276SIFT,Sinker,11.8,7,2345,94,1
2021,Romano, Sal,Sal Romano,607219,Yankees,NYY,93.5,SIFT,607219SIFT,Sinker,24,16.3,2091,96,1
2021,McFarland, T.J.,T.J. Mcfarland,519008,Cardinals,STL,88.8,SIFT,519008SIFT,Sinker,35.5,16.9,1951,88,1
2021,Márquez, Germán,Germán Márquez,608566,Rockies,COL,94,SIFT,608566SIFT,Sinker,20.2,12.3,2052,86,1
2021,Chargois, JT,Jt Chargois,608638,Rays,TB,96.1,SIFT,608638SIFT,Sinker,21.5,17.8,2232,94,1
2021,Slegers, Aaron,Aaron Slegers,642083,Angels,LAA,91.6,SIFT,642083SIFT,Sinker,26.7,14.9,1941,84,1
2021,Germán, Domingo,Domingo Germán,593334,Yankees,NYY,93.6,SIFT,593334SIFT,Sinker,23.6,17.2,2380,83,1
2021,Castillo, Diego,Diego Castillo,650895,Mariners,SEA,94.6,SIFT,650895SIFT,Sinker,26.2,18.2,1992,90,1
2021,Mantiply, Joe,Joe Mantiply,573009,D-backs,ARI,91,SIFT,573009SIFT,Sinker,28.2,18.4,2199,91,1
2021,Yardley, Eric,Eric Yardley,642233,Brewers,MIL,87,SIFT,642233SIFT,Sinker,43.3,16.7,2062,99,1
2021,Montero, Rafael,Rafael Montero,606160,Astros,HOU,95.1,SIFT,606160SIFT,Sinker,21.8,15.7,2189,84,1
2021,Smith, Joe,Joe Smith,501925,Mariners,SEA,85.9,SIFT,501925SIFT,Sinker,45.4,16,1887,96,1
2021,Young, Alex,Alex Young,622065,Indians,CLE,89.6,SIFT,622065SIFT,Sinker,27.6,13.5,2218,81,1
2021,Kelly, Joe,Joe Kelly,523260,Dodgers,LAD,97.7,SIFT,523260SIFT,Sinker,18.6,15.8,2069,93,1
2021,Sandlin, Nick,Nick Sandlin,680704,Indians,CLE,94.5,SIFT,680704SIFT,Sinker,27.1,16.5,2214,81,1
2021,Freeland, Kyle,Kyle Freeland,607536,Rockies,COL,91.3,SIFT,607536SIFT,Sinker,25.8,12,2360,70,1
2021,De León, José,José De León,592254,Reds,CIN,93,SIFT,592254SIFT,Sinker,15.5,10.5,2058,98,1
2021,Burnes, Corbin,Corbin Burnes,669203,Brewers,MIL,96.9,SIFT,669203SIFT,Sinker,17.1,11.8,2561,72,1
2021,Buehler, Walker,Walker Buehler,621111,Dodgers,LAD,95.3,SIFT,621111SIFT,Sinker,16.4,13.3,2346,83,1
2021,Lawrence, Justin,Justin Lawrence,664875,Rockies,COL,97.4,SIFT,664875SIFT,Sinker,26.1,16.6,2350,85,1
2021,Milner, Hoby,Hoby Milner,571948,Brewers,MIL,89.1,SIFT,571948SIFT,Sinker,27.7,15.2,1967,97,1
2021,Barnes, Charlie,Charlie Barnes,656212,Twins,MIN,89.7,SIFT,656212SIFT,Sinker,24.8,13.7,1839,98,1
2021,Crowe, Wil,Wil Crowe,640444,Pirates,PIT,93,SIFT,640444SIFT,Sinker,19,11.5,2232,77,1
2021,López, Pablo,Pablo López,641154,Marlins,MIA,93.7,SIFT,641154SIFT,Sinker,24.5,15.9,1985,84,1
2021,García, Luis,Luis García,472610,Cardinals,STL,98.1,SIFT,472610SIFT,Sinker,18.7,13.8,2168,85,1
2021,Garza, Justin,Justin Garza,621057,Indians,CLE,94.7,SIFT,621057SIFT,Sinker,14,7.5,2260,92,1
2021,Thompson, Ryan,Ryan Thompson,657044,Rays,TB,90.3,SIFT,657044SIFT,Sinker,40.2,17,1980,90,1
2021,Abreu, Albert,Albert Abreu,656061,Yankees,NYY,97.9,SIFT,656061SIFT,Sinker,15.5,15.4,2151,99,1
2021,Alexander, Scott,Scott Alexander,518397,Dodgers,LAD,92.2,SIFT,518397SIFT,Sinker,27.2,14.1,2188,79,1
2021,Darvish, Yu,Yu Darvish,506433,Padres,SD,94.1,SIFT,506433SIFT,Sinker,18.2,13.5,2408,90,1
2021,Borucki, Ryan,Ryan Borucki,621366,Blue Jays,TOR,95.4,SIFT,621366SIFT,Sinker,19.1,17.4,2372,96,1
2021,Martínez, Carlos,Carlos Martínez,593372,Cardinals,STL,91.3,SIFT,593372SIFT,Sinker,29.9,16.1,1946,83,1
2021,Fernández, Junior,Junior Fernández,658551,Cardinals,STL,97.7,SIFT,658551SIFT,Sinker,14.6,11.5,2171,97,1
2021,Neris, Héctor,Héctor Neris,593576,Phillies,PHI,94.7,SIFT,593576SIFT,Sinker,20.4,16.6,2199,88,1
2021,Saucedo, Tayler,Tayler Saucedo,642048,Blue Jays,TOR,93.8,SIFT,642048SIFT,Sinker,26.3,14.3,2364,79,1
2021,Antone, Tejay,Tejay Antone,622088,Reds,CIN,96.8,SIFT,622088SIFT,Sinker,13.7,11.5,2677,87,1
2021,Hand, Brad,Brad Hand,543272,Mets,NYM,93.1,SIFT,543272SIFT,Sinker,22.6,17.5,2296,90,1
2021,Civale, Aaron,Aaron Civale,650644,Indians,CLE,91.9,SIFT,650644SIFT,Sinker,19.3,12.5,2318,83,1
2021,Turnbull, Spencer,Spencer Turnbull,605513,Tigers,DET,94.9,SIFT,605513SIFT,Sinker,23.4,17.1,2236,78,1
2021,Cousins, Jake,Jake Cousins,664776,Brewers,MIL,95.6,SIFT,664776SIFT,Sinker,19.4,15.3,2157,97,1
2021,Blackburn, Paul,Paul Blackburn,621112,Athletics,OAK,91,SIFT,621112SIFT,Sinker,21.9,12,1998,86,1
2021,Zeuch, T.J.,T.J. Zeuch,643615,Blue Jays,TOR,93.5,SIFT,643615SIFT,Sinker,22.7,16.9,2229,89,1
2021,Uceta, Edwin,Edwin Uceta,670955,Dodgers,LAD,92.8,SIFT,670955SIFT,Sinker,15.6,12.4,2354,96,1
2021,Ramírez, Erasmo,Erasmo Ramírez,541640,Tigers,DET,92.3,SIFT,541640SIFT,Sinker,26,14.7,2112,84,1
2021,Eshelman, Thomas,Thomas Eshelman,664045,Orioles,BAL,86.7,SIFT,664045SIFT,Sinker,25.7,10.8,1828,81,1
2021,Elledge, Seth,Seth Elledge,676220,Cardinals,STL,93.9,SIFT,676220SIFT,Sinker,15.5,11.2,2276,96.9,1
2021,Houck, Tanner,Tanner Houck,656557,Red Sox,BOS,93,SIFT,656557SIFT,Sinker,32.5,14.4,2081,71,1
2021,Anderson, Tyler,Tyler Anderson,542881,Mariners,SEA,89,SIFT,542881SIFT,Sinker,26.8,17.9,2263,99.4,1
2021,Williams, Trevor,Trevor Williams,592866,Mets,NYM,89.2,SIFT,592866SIFT,Sinker,28.3,12.9,1959,99.1,1
2021,Wood, Alex,Alex Wood,622072,Giants,SF,91.8,SIFT,622072SIFT,Sinker,20.9,16,2100,99,1
2021,Finnegan, Kyle,Kyle Finnegan,640448,Nationals,WSH,95.6,SIFT,640448SIFT,Sinker,14.4,11.7,2057,99,1
2021,Greene, Shane,Shane Greene,572888,Dodgers,LAD,92.6,SIFT,572888SIFT,Sinker,23.5,16.3,2097,98.7,1
2021,Harvey, Matt,Matt Harvey,518774,Orioles,BAL,92.9,SIFT,518774SIFT,Sinker,19.2,16.2,2135,97.6,1
2021,Weathers, Ryan,Ryan Weathers,677960,Padres,SD,93.7,SIFT,677960SIFT,Sinker,17.4,14.7,2101,97.4,1
2021,Cabrera, Génesis,Génesis Cabrera,650893,Cardinals,STL,97.7,SIFT,650893SIFT,Sinker,14,12.9,2226,97.1,1
2021,Peralta, Wandy,Wandy Peralta,593974,Yankees,NYY,94.9,SIFT,593974SIFT,Sinker,20.7,16.6,2144,96,1
2021,Kuhl, Chad,Chad Kuhl,641771,Pirates,PIT,94,SIFT,641771SIFT,Sinker,21,15.4,2024,96.6,1
2021,Gonzales, Marco,Marco Gonzales,594835,Mariners,SEA,88.4,SIFT,594835SIFT,Sinker,17.6,11.1,2148,96,1
2021,Luzardo, Jesús,Jesús Luzardo,666200,Marlins,MIA,95.1,SIFT,666200SIFT,Sinker,17.3,16,2219,96,1
2021,Cobb, Alex,Alex Cobb,502171,Angels,LAA,92.6,SIFT,502171SIFT,Sinker,19.8,15.6,2061,95.8,1
2021,Irvin, Cole,Cole Irvin,608344,Athletics,OAK,90.4,SIFT,608344SIFT,Sinker,21,14.1,1886,95.5,1
2021,Walker, Taijuan,Taijuan Walker,592836,Mets,NYM,93.7,SIFT,592836SIFT,Sinker,18.3,15.6,2007,95,1
2021,Ríos, Yacksel,Yacksel Ríos,605441,Red Sox,BOS,97.3,SIFT,605441SIFT,Sinker,15.7,14.3,2118,94.8,1
2021,Wilson, Bryse,Bryse Wilson,669060,Pirates,PIT,92.6,SIFT,669060SIFT,Sinker,22.3,14.8,2001,94.7,1
2021,Peacock, Matt,Matt Peacock,676840,D-backs,ARI,93.3,SIFT,676840SIFT,Sinker,25.6,16.4,2043,94.3,1
2021,Whitlock, Garrett,Garrett Whitlock,676477,Red Sox,BOS,95.9,SIFT,676477SIFT,Sinker,18.3,16,2099,94.1,1
2021,Poppen, Sean,Sean Poppen,664092,D-backs,ARI,94.2,SIFT,664092SIFT,Sinker,23.5,14,2004,94,1
2021,Kolarek, Adam,Adam Kolarek,592473,Athletics,OAK,88.6,SIFT,592473SIFT,Sinker,35.4,18.3,2179,94,1
2021,Weber, Ryan,Ryan Weber,543901,Mariners,SEA,88.7,SIFT,543901SIFT,Sinker,34.7,18.4,1996,94,1
2021,Pérez, Martín,Martín Pérez,527048,Red Sox,BOS,92.7,SIFT,527048SIFT,Sinker,21.4,16.8,2021,93.4,1
2021,Guerra, Junior,Junior Guerra,448855,Angels,LAA,93,SIFT,448855SIFT,Sinker,17.7,13.9,2140,93.1,1
2021,Kintzler, Brandon,Brandon Kintzler,445213,Phillies,PHI,92,SIFT,445213SIFT,Sinker,21.6,16,1969,93,1
2021,Hicks, Jordan,Jordan Hicks,663855,Cardinals,STL,99.2,SIFT,663855SIFT,Sinker,15.5,14.9,2011,93,1
2021,Sherriff, Ryan,Ryan Sherriff,595411,Rays,TB,91.9,SIFT,595411SIFT,Sinker,27.2,18.7,2125,93,1
2021,Chavez, Jesse,Jesse Chavez,445926,Braves,ATL,91.1,SIFT,445926SIFT,Sinker,24.6,15.6,2006,93,1
2021,Webb, Logan,Logan Webb,657277,Giants,SF,92.7,SIFT,657277SIFT,Sinker,31.6,15.4,1907,92.8,1
2021,Albers, Andrew,Andrew Albers,452027,Twins,MIN,88.3,SIFT,452027SIFT,Sinker,20.1,13.2,2038,92.8,1
2021,Gant, John,John Gant,607231,Twins,MIN,91.7,SIFT,607231SIFT,Sinker,20,16.2,2385,92.6,1
2021,Nola, Aaron,Aaron Nola,605400,Phillies,PHI,91.9,SIFT,605400SIFT,Sinker,23.8,17.5,2132,92.6,1
2021,Mills, Alec,Alec Mills,621219,Cubs,CHC,89.2,SIFT,621219SIFT,Sinker,26.9,16.1,2155,92.3,1
2021,Duffy, Danny,Danny Duffy,518633,Royals,KC,93.6,SIFT,518633SIFT,Sinker,15.1,12.4,2216,92.3,1
2021,Jefferies, Daulton,Daulton Jefferies,641726,Athletics,OAK,93.5,SIFT,641726SIFT,Sinker,18.8,16.3,2069,92.3,1
2021,Fleming, Josh,Josh Fleming,676596,Rays,TB,91.1,SIFT,676596SIFT,Sinker,29.3,18.3,1793,92.2,1
2021,López, Jorge,Jorge López,605347,Orioles,BAL,95.3,SIFT,605347SIFT,Sinker,19.7,16.1,1965,92.1,1
2021,Bass, Anthony,Anthony Bass,542914,Marlins,MIA,95.3,SIFT,542914SIFT,Sinker,15.9,13.4,1989,91.9,1
2021,Quantrill, Cal,Cal Quantrill,615698,Indians,CLE,94.4,SIFT,615698SIFT,Sinker,16.4,13.3,2090,91.2,1
2021,Foltynewicz, Mike,Mike Foltynewicz,592314,Rangers,TEX,93.1,SIFT,592314SIFT,Sinker,20.5,16.2,2096,91.1,1
2021,Clay, Sam,Sam Clay,621348,Nationals,WSH,92.3,SIFT,621348SIFT,Sinker,25.4,15.7,1926,91,1
2021,May, Dustin,Dustin May,669160,Dodgers,LAD,97.8,SIFT,669160SIFT,Sinker,19.9,18.7,2361,91,1
2021,Jones, Nate,Nate Jones,518858,Dodgers,LAD,95.6,SIFT,518858SIFT,Sinker,13.5,9.8,2421,91,1
2021,Webb, Tyler,Tyler Webb,643778,Cardinals,STL,90.7,SIFT,643778SIFT,Sinker,15.9,10.5,2073,91,1
2021,Mazza, Chris,Chris Mazza,607391,Rays,TB,90.4,SIFT,607391SIFT,Sinker,29.3,18.5,1829,91,1
2021,Chafin, Andrew,Andrew Chafin,605177,Athletics,OAK,92.1,SIFT,605177SIFT,Sinker,19,14.4,2108,90.4,1
2021,Ashby, Aaron,Aaron Ashby,676879,Brewers,MIL,96.2,SIFT,676879SIFT,Sinker,22.8,13.5,1967,90,1
2021,Emanuel, Kent,Kent Emanuel,592288,Astros,HOU,91.6,SIFT,592288SIFT,Sinker,25.2,17.3,2055,90,1
2021,Mills, Wyatt,Wyatt Mills,670090,Mariners,SEA,92.4,SIFT,670090SIFT,Sinker,30.5,18.4,1914,90,1
2021,DeSclafani, Anthony,Anthony Desclafani,543101,Giants,SF,94.1,SIFT,543101SIFT,Sinker,19.7,15.6,2088,89.5,1
2021,Houser, Adrian,Adrian Houser,605288,Brewers,MIL,93.6,SIFT,605288SIFT,Sinker,23.4,15.9,2038,89.3,1
2021,Detwiler, Ross,Ross Detwiler,446321,Marlins,MIA,91.3,SIFT,446321SIFT,Sinker,23.1,17.1,2027,89.3,1
2021,Peterson, David,David Peterson,656849,Mets,NYM,92.4,SIFT,656849SIFT,Sinker,20,15.9,2081,89.2,1
2021,Loáisiga, Jonathan,Jonathan Loáisiga,642528,Yankees,NYY,98.3,SIFT,642528SIFT,Sinker,16.6,15.6,2345,89,1
2021,Barria, Jaime,Jaime Barria,642545,Angels,LAA,92.7,SIFT,642545SIFT,Sinker,15.8,10.8,2152,89,1
2021,Alvarado, José,José Alvarado,621237,Phillies,PHI,99.3,SIFT,621237SIFT,Sinker,14.9,14.7,2071,88.9,1
2021,LeBlanc, Wade,Wade Leblanc,453281,Cardinals,STL,87.6,SIFT,453281SIFT,Sinker,25,15,1893,88.9,1
2021,Staumont, Josh,Josh Staumont,622251,Royals,KC,96.9,SIFT,622251SIFT,Sinker,13.1,9.4,2208,88.9,1
2021,Skubal, Tarik,Tarik Skubal,669373,Tigers,DET,94.5,SIFT,669373SIFT,Sinker,19,14.9,2020,88.6,1
2021,Tepera, Ryan,Ryan Tepera,572193,White Sox,CWS,93.3,SIFT,572193SIFT,Sinker,18.7,15.1,2225,88.5,1
2021,Tate, Dillon,Dillon Tate,622253,Orioles,BAL,95.4,SIFT,622253SIFT,Sinker,25.3,16.5,1948,88.4,1
2021,Bradley, Archie,Archie Bradley,605151,Phillies,PHI,94.1,SIFT,605151SIFT,Sinker,17.5,13.7,2047,88.3,1
2021,Garza Jr., Ralph,Ralph Garza Jr.,621248,Twins,MIN,90.3,SIFT,621248SIFT,Sinker,33.1,16.4,2127,88,1
2021,Rodríguez, Manuel,Manuel Rodríguez,655889,Cubs,CHC,97.3,SIFT,655889SIFT,Sinker,21.6,13.2,1985,88,1
2021,Sampson, Adrian,Adrian Sampson,592716,Cubs,CHC,92.1,SIFT,592716SIFT,Sinker,20.5,13.2,1933,87.8,1
2021,Lucchesi, Joey,Joey Lucchesi,664192,Mets,NYM,91,SIFT,664192SIFT,Sinker,19,14,2210,87.6,1
2021,Kelly, Merrill,Merrill Kelly,518876,D-backs,ARI,91.7,SIFT,518876SIFT,Sinker,24,15.3,2245,87.5,1
2021,Álvarez, José,José Álvarez,501625,Giants,SF,91.1,SIFT,501625SIFT,Sinker,23.2,16.8,2125,87.5,1
2021,Coonrod, Sam,Sam Coonrod,656322,Phillies,PHI,97.8,SIFT,656322SIFT,Sinker,17.9,16,2124,87.5,1
2021,Sanchez, Aaron,Aaron Sanchez,592717,Giants,SF,89.8,SIFT,592717SIFT,Sinker,24.3,16.2,2030,87.5,1
2021,Smith, Riley,Riley Smith,642092,D-backs,ARI,92.9,SIFT,642092SIFT,Sinker,22,14.1,2248,87.4,1
2021,Hendricks, Kyle,Kyle Hendricks,543294,Cubs,CHC,87.2,SIFT,543294SIFT,Sinker,26.5,13.7,1827,87.3,1
2021,Payamps, Joel,Joel Payamps,606303,Royals,KC,94.3,SIFT,606303SIFT,Sinker,19.9,16.1,2262,87,1
2021,Taillon, Jameson,Jameson Taillon,592791,Yankees,NYY,94.2,SIFT,592791SIFT,Sinker,16.2,13.2,2301,87,1
2021,Keller, Brad,Brad Keller,641745,Royals,KC,93.7,SIFT,641745SIFT,Sinker,21.5,10.8,2179,86.8,1
2021,Cueto, Johnny,Johnny Cueto,456501,Giants,SF,91.6,SIFT,456501SIFT,Sinker,23,16.8,2162,86.5,1
2021,Rodriguez, Eduardo,Eduardo Rodriguez,593958,Red Sox,BOS,92.6,SIFT,593958SIFT,Sinker,21.8,15,2125,86.5,1
2021,Lugo, Seth,Seth Lugo,607625,Mets,NYM,93.4,SIFT,607625SIFT,Sinker,19.7,16,2272,86.5,1
2021,Shoemaker, Matt,Matt Shoemaker,533167,Twins,MIN,91.7,SIFT,533167SIFT,Sinker,21.8,15.6,2119,86.4,1
2021,Tapia, Domingo,Domingo Tapia,593619,Royals,KC,97.3,SIFT,593619SIFT,Sinker,19.8,16.8,2107,85.7,1
2021,Brubaker, JT,Jt Brubaker,664141,Pirates,PIT,93.4,SIFT,664141SIFT,Sinker,20.5,15.7,2266,85.3,1
2021,Arrieta, Jake,Jake Arrieta,453562,Padres,SD,91.3,SIFT,453562SIFT,Sinker,23.9,15.8,2084,85.1,1
2021,Greinke, Zack,Zack Greinke,425844,Astros,HOU,89.5,SIFT,425844SIFT,Sinker,23,13,2156,84,1
2021,Watson, Tony,Tony Watson,453265,Giants,SF,92.2,SIFT,453265SIFT,Sinker,24.8,18.3,2299,83.9,1
2021,Mize, Casey,Casey Mize,663554,Tigers,DET,93.2,SIFT,663554SIFT,Sinker,22.3,16.4,2062,83.7,1
2021,Singer, Brady,Brady Singer,663903,Royals,KC,93.7,SIFT,663903SIFT,Sinker,17.7,13.3,2273,83.6,1
2021,Ross, Joe,Joe Ross,605452,Nationals,WSH,93.5,SIFT,605452SIFT,Sinker,20.9,14.2,2087,83.6,1
2021,Berríos, José,José Berríos,621244,Blue Jays,TOR,93.8,SIFT,621244SIFT,Sinker,19.9,16.1,2135,83.3,1
2021,King, John,John King,667463,Rangers,TEX,92.2,SIFT,667463SIFT,Sinker,30.5,15.7,1958,83.3,1
2021,Alzolay, Adbert,Adbert Alzolay,640470,Cubs,CHC,93.7,SIFT,640470SIFT,Sinker,19,15,2205,83.3,1
2021,Lyles, Jordan,Jordan Lyles,543475,Rangers,TEX,91.6,SIFT,543475SIFT,Sinker,20.2,13.3,2201,83.3,1
2021,Bummer, Aaron,Aaron Bummer,607481,White Sox,CWS,95.5,SIFT,607481SIFT,Sinker,29,15.3,1994,83,1
2021,Price, David,David Price,456034,Dodgers,LAD,92.9,SIFT,456034SIFT,Sinker,21.6,14.6,1979,83,1
2021,Crismatt, Nabil,Nabil Crismatt,622503,Padres,SD,89.6,SIFT,622503SIFT,Sinker,24.6,14.7,2115,83,1
2021,Morton, Charlie,Charlie Morton,450203,Braves,ATL,94.6,SIFT,450203SIFT,Sinker,24.7,17.4,2117,82.9,1
2021,Underwood Jr., Duane,Duane Underwood Jr.,621249,Pirates,PIT,93.3,SIFT,621249SIFT,Sinker,20.6,14.3,2035,82.6,1
2021,Gsellman, Robert,Robert Gsellman,607229,Mets,NYM,94,SIFT,607229SIFT,Sinker,24.2,17.7,2008,82.2,1
2021,Wainwright, Adam,Adam Wainwright,425794,Cardinals,STL,89.1,SIFT,425794SIFT,Sinker,22.1,12.7,2232,82,1
2021,Nance, Tommy,Tommy Nance,667297,Cubs,CHC,95.5,SIFT,667297SIFT,Sinker,22.2,15.1,2302,82,1
2021,Sadler, Casey,Casey Sadler,594987,Mariners,SEA,93.1,SIFT,594987SIFT,Sinker,22.7,16.5,2227,82,1
2021,Gustave, Jandel,Jandel Gustave,594311,Brewers,MIL,96.8,SIFT,594311SIFT,Sinker,20.9,15.6,2257,82,1
2021,Lynch, Daniel,Daniel Lynch,663738,Royals,KC,93.3,SIFT,663738SIFT,Sinker,18.4,13.8,2068,81.7,1
2021,Castillo, Luis,Luis Castillo,622491,Reds,CIN,97.3,SIFT,622491SIFT,Sinker,24.5,17.6,2141,81.6,1
2021,Cahill, Trevor,Trevor Cahill,502239,Pirates,PIT,89.7,SIFT,502239SIFT,Sinker,25.9,17.2,2177,81.6,1
2021,Martin, Brett,Brett Martin,656685,Rangers,TEX,93.1,SIFT,656685SIFT,Sinker,20.7,15.3,2160,80.9,1
2021,Manning, Matt,Matt Manning,666159,Tigers,DET,93.8,SIFT,666159SIFT,Sinker,16.1,10.1,1924,80.9,1
2021,Funkhouser, Kyle,Kyle Funkhouser,608335,Tigers,DET,95.5,SIFT,608335SIFT,Sinker,20.4,14.3,2032,80.8,1
2021,Kaprielian, James,James Kaprielian,621076,Athletics,OAK,92.4,SIFT,621076SIFT,Sinker,22.3,17,1983,80.8,1
2021,Montas, Frankie,Frankie Montas,593423,Athletics,OAK,96.2,SIFT,593423SIFT,Sinker,15.4,14.9,2309,80.2,1
2021,Happ, J.A.,J.A. Happ,457918,Cardinals,STL,89,SIFT,457918SIFT,Sinker,26.2,13.7,2086,80.2,1
2021,Raley, Brooks,Brooks Raley,548384,Astros,HOU,90.8,SIFT,548384SIFT,Sinker,26.4,16.3,2307,80,1
2021,Mikolas, Miles,Miles Mikolas,571945,Cardinals,STL,92.5,SIFT,571945SIFT,Sinker,20.9,13.3,2220,80,1
2021,Alexander, Tyler,Tyler Alexander,641302,Tigers,DET,90.6,SIFT,641302SIFT,Sinker,19.8,14.3,2133,79.8,1
2021,Claudio, Alex,Alex Claudio,592222,Angels,LAA,85.4,SIFT,592222SIFT,Sinker,41.3,16.8,1828,79.2,1
2021,Alcantara, Sandy,Sandy Alcantara,645261,Marlins,MIA,97.6,SIFT,645261SIFT,Sinker,21.5,17.2,2327,79,1
2021,Manoah, Alek,Alek Manoah,666201,Blue Jays,TOR,92.8,SIFT,666201SIFT,Sinker,22.4,14.1,2173,79,1
2021,Castellanos, Humberto,Humberto Castellanos,528748,D-backs,ARI,90.2,SIFT,528748SIFT,Sinker,30.2,16.4,1988,79,1
2021,Trivino, Lou,Lou Trivino,642152,Athletics,OAK,96.1,SIFT,642152SIFT,Sinker,19.9,16.7,2015,78.6,1
2021,Floro, Dylan,Dylan Floro,571670,Marlins,MIA,93.6,SIFT,571670SIFT,Sinker,21.6,16.7,2165,78.6,1
2021,Bard, Daniel,Daniel Bard,453268,Rockies,COL,97.2,SIFT,453268SIFT,Sinker,24.5,15,2569,78,1
2021,Hearn, Taylor,Taylor Hearn,621368,Rangers,TEX,93.7,SIFT,621368SIFT,Sinker,20.5,14.7,2153,77.2,1
2021,Quintana, José,José Quintana,500779,Giants,SF,91.6,SIFT,500779SIFT,Sinker,17.2,12.4,2077,76.7,1
2021,Holmes, Clay,Clay Holmes,605280,Yankees,NYY,95.9,SIFT,605280SIFT,Sinker,23.9,15,2212,76,1
2021,Bielak, Brandon,Brandon Bielak,656232,Astros,HOU,93.1,SIFT,656232SIFT,Sinker,20.7,13.3,2315,76,1
2021,Fedde, Erick,Erick Fedde,607200,Nationals,WSH,93.8,SIFT,607200SIFT,Sinker,20.9,10.4,1886,75.9,1
2021,Reyes, Alex,Alex Reyes,621052,Cardinals,STL,96.6,SIFT,621052SIFT,Sinker,14.3,11.9,2273,75.9,1
2021,Cisnero, José,José Cisnero,542585,Tigers,DET,96.4,SIFT,542585SIFT,Sinker,19.4,16.6,2258,75.8,1
2021,Ureña, José,José Ureña,570632,Tigers,DET,93.7,SIFT,570632SIFT,Sinker,24.1,15.8,2141,75.7,1
2021,McGowin, Kyle,Kyle Mcgowin,641851,Nationals,WSH,90.9,SIFT,641851SIFT,Sinker,22.5,16.3,2346,75.1,1
2021,McCullers Jr., Lance,Lance Mccullers Jr.,621121,Astros,HOU,93.9,SIFT,621121SIFT,Sinker,24.9,13.6,2114,75,1
2021,Murphy, Patrick,Patrick Murphy,641907,Nationals,WSH,96.5,SIFT,641907SIFT,Sinker,16.7,12.8,2100,74.5,1
2021,Graterol, Brusdar,Brusdar Graterol,660813,Dodgers,LAD,99.9,SIFT,660813SIFT,Sinker,20,14.4,2067,72.8,1
2021,Soto, Gregory,Gregory Soto,642397,Tigers,DET,98.2,SIFT,642397SIFT,Sinker,17.2,15.9,2397,72.5,1
2021,Eflin, Zach,Zach Eflin,621107,Phillies,PHI,92.4,SIFT,621107SIFT,Sinker,24.5,16.9,2033,72,1
2021,Steele, Justin,Justin Steele,657006,Cubs,CHC,93.3,SIFT,657006SIFT,Sinker,19.8,12.1,2464,72,1
2021,Bundy, Dylan,Dylan Bundy,605164,Angels,LAA,90.7,SIFT,605164SIFT,Sinker,16.9,12.3,2322,68.7,1
2021,Valdez, Framber,Framber Valdez,664285,Astros,HOU,92.3,SIFT,664285SIFT,Sinker,27.3,13,2169,68,1
2021,Sheffield, Justus,Justus Sheffield,656954,Mariners,SEA,92.3,SIFT,656954SIFT,Sinker,24.1,14.9,2040,67.9,1
2021,Hentges, Sam,Sam Hentges,656529,Indians,CLE,93,SIFT,656529SIFT,Sinker,22.6,11.9,2104,66.5,1
2021,Graveman, Kendall,Kendall Graveman,608665,Astros,HOU,96.6,SIFT,608665SIFT,Sinker,18.8,16.4,2202,65.3,1
2021,Musgrove, Joe,Joe Musgrove,605397,Padres,SD,93.1,SIFT,605397SIFT,Sinker,24.8,10.6,2470,64,1
2021,Wheeler, Zack,Zack Wheeler,554430,Phillies,PHI,96.7,SIFT,554430SIFT,Sinker,17.9,15.7,2201,58.7,1
2021,Corbin, Patrick,Patrick Corbin,571578,Nationals,WSH,80.6,SL,571578SL,Slider,41.6,3.6,2213,44.5,0
