year,last_name, first_name,Full_name,pitcher_id,team_name,team_name_abbrev,avg_speed,pitch_type,player_pitch_id,pitch_type_name,pitcher_break_z,rise,pitcher_break_x,Tail,Spin Rate,Spin Effiency ,Class
2021,Curtiss, John,John Curtiss,595928,Brewers,MIL,87.6,SL,595928SL,Slider,34.8,6,4.3,9,2558,36,0
2021,Treinen, Blake,Blake Treinen,595014,Dodgers,LAD,86.4,SL,595014SL,Slider,37.2,7,13.3,218,2418,25,0
2021,Thielbar, Caleb,Caleb Thielbar,573204,Twins,MIN,80.2,SL,573204SL,Slider,41.2,-3,14.4,63,2380,50,0
2021,Romano, Jordan,Jordan Romano,605447,Blue Jays,TOR,88.5,SL,605447SL,Slider,35.5,10,3.6,-12,2009,73.7,0
2021,Brothers, Rex,Rex Brothers,571521,Cubs,CHC,86.2,SL,571521SL,Slider,35.6,3,1,-79,2130,13,0
2021,Almonte, Yency,Yency Almonte,622075,Rockies,COL,83.7,SL,622075SL,Slider,37.3,-1,7.7,15,2472,41.4,0
2021,Kaprielian, James,James Kaprielian,621076,Athletics,OAK,85.1,SL,621076SL,Slider,33.3,-8,0.8,-85,2274,43.8,0
2021,Bundy, Dylan,Dylan Bundy,605164,Angels,LAA,79.9,SL,605164SL,Slider,45.4,6,4.4,-50,2655,39,0
2021,Jax, Griffin,Griffin Jax,643377,Twins,MIN,83.4,SL,643377SL,Slider,40.4,6,10.8,54,2301,40,0
2021,Mayers, Mike,Mike Mayers,594577,Angels,LAA,85.1,SL,594577SL,Slider,37,3,3,-46,2461,24.9,0
2021,Irvin, Cole,Cole Irvin,608344,Athletics,OAK,82.9,SL,608344SL,Slider,37.8,-3,2.7,-57,2328,54.4,0
2021,Littell, Zack,Zack Littell,641793,Giants,SF,87.7,SL,641793SL,Slider,28.7,-12,2.8,-27,2161,27.1,0
2021,Patiño, Luis,Luis Patiño,672715,Rays,TB,85.9,SL,672715SL,Slider,29.9,-14,8.4,66,2767,20.5,0
2021,Alcala, Jorge,Jorge Alcala,660896,Twins,MIN,89.8,SL,660896SL,Slider,29.1,-3,3.1,18,2382,30,0
2021,Diekman, Jake,Jake Diekman,518617,Athletics,OAK,83.4,SL,518617SL,Slider,37.3,-2,13.1,86,2437,37.8,0
2021,Funkhouser, Kyle,Kyle Funkhouser,608335,Tigers,DET,86.7,SL,608335SL,Slider,34.4,2,4,-16,2414,19.3,0
2021,Peacock, Matt,Matt Peacock,676840,D-backs,ARI,87.3,SL,676840SL,Slider,34.5,3,0.6,-117,2638,43.4,0
2021,Bauer, Trevor,Trevor Bauer,545333,Dodgers,LAD,80.8,SL,545333SL,Slider,44.6,7,17.2,73,2961,25.1,0
2021,Houck, Tanner,Tanner Houck,656557,Red Sox,BOS,84.1,SL,656557SL,Slider,37.6,1,14,93,2954,28.3,0
2021,Zimmer, Kyle,Kyle Zimmer,622092,Royals,KC,83.2,SL,622092SL,Slider,37.6,-2,2.4,-64,2560,36.9,0
2021,Gray, Sonny,Sonny Gray,543243,Reds,CIN,82,SL,543243SL,Slider,46.6,16,17.4,96,2265,66,0
2021,McKenzie, Triston,Triston Mckenzie,663474,Indians,CLE,86.6,SL,663474SL,Slider,31.1,-9,4.9,10,2521,51.4,0
2021,Akin, Keegan,Keegan Akin,669211,Orioles,BAL,84.3,SL,669211SL,Slider,35.2,-5,4.5,-26,2374,57.1,0
2021,Lynch, Daniel,Daniel Lynch,663738,Royals,KC,85,SL,663738SL,Slider,37,3,0.2,-95,2228,32.3,0
2021,Pressly, Ryan,Ryan Pressly,519151,Astros,HOU,90.6,SL,519151SL,Slider,29.4,0,4.7,73,2683,49.8,0
2021,Cisnero, José,José Cisnero,542585,Tigers,DET,88.4,SL,542585SL,Slider,29.8,-7,4.3,4,2217,27.7,0
2021,Iglesias, Raisel,Raisel Iglesias,628452,Angels,LAA,85.1,SL,628452SL,Slider,34.1,-6,8.7,40,2306,33.2,0
2021,Hendrix, Ryan,Ryan Hendrix,641682,Reds,CIN,85.9,SL,641682SL,Slider,39,11,0.3,-106,2422,41.4,0
2021,Rasmussen, Drew,Drew Rasmussen,656876,Rays,TB,86.5,SL,656876SL,Slider,39.8,16,3.1,-32,2658,31.5,0
2021,Cimber, Adam,Adam Cimber,643256,Blue Jays,TOR,78.4,SL,643256SL,Slider,40.1,0,6.3,0,2622,29.7,0
2021,Fairbanks, Pete,Pete Fairbanks,664126,Rays,TB,85.6,SL,664126SL,Slider,42.3,18,2.5,-40,2376,19.8,0
2021,Reyes, Alex,Alex Reyes,621052,Cardinals,STL,86.3,SL,621052SL,Slider,36.7,6,8.3,91,2393,15.3,0
2021,Martínez, Carlos,Carlos Martínez,593372,Cardinals,STL,82.5,SL,593372SL,Slider,38.9,0,11.3,40,2713,39,0
2021,Canning, Griffin,Griffin Canning,656288,Angels,LAA,88.2,SL,656288SL,Slider,35.3,9,1.5,-145,1886,34,0
2021,Stripling, Ross,Ross Stripling,548389,Blue Jays,TOR,87.1,SL,548389SL,Slider,29.7,-11,4.1,1,2344,34.3,0
2021,Rogers, Trevor,Trevor Rogers,669432,Marlins,MIA,81.8,SL,669432SL,Slider,37.3,-7,1.7,-79,2389,47.4,0
2021,Hearn, Taylor,Taylor Hearn,621368,Rangers,TEX,84.1,SL,621368SL,Slider,33.9,-10,5.6,4,2330,37,0
2021,Boyd, Matthew,Matthew Boyd,571510,Tigers,DET,80.4,SL,571510SL,Slider,44.1,5,3.3,-68,2183,32.7,0
2021,Brentz, Jake,Jake Brentz,641394,Royals,KC,85.1,SL,641394SL,Slider,40.4,12,3.3,-50,1998,46.1,0
2021,Kopech, Michael,Michael Kopech,656629,White Sox,CWS,84.1,SL,656629SL,Slider,39.2,5,9,40,2459,72,0
2021,Garcia, Luis,Luis Garcia,677651,Astros,HOU,79.9,SL,677651SL,Slider,46.2,8,16,72,2077,37,0
2021,Sandlin, Nick,Nick Sandlin,680704,Indians,CLE,79.3,SL,680704SL,Slider,36.7,-1,12.5,2,2387,14,0
2021,Barria, Jaime,Jaime Barria,642545,Angels,LAA,85.9,SL,642545SL,Slider,30.8,-12,2.3,-48,2135,26.5,0
2021,Morgan, Eli,Eli Morgan,669212,Indians,CLE,85.2,SL,669212SL,Slider,30.6,-15,3.1,-42,2298,29.9,0
2021,Pop, Zach,Zach Pop,647315,Marlins,MIA,85.6,SL,647315SL,Slider,38.7,10,6.4,17,2063,60.4,0
2021,Cortes Jr., Néstor,Néstor Cortes Jr.,641482,Yankees,NYY,85,SL,641482SL,Slider,31.6,-13,5.4,-15,2060,15.4,0
2021,Cousins, Jake,Jake Cousins,664776,Brewers,MIL,83.4,SL,664776SL,Slider,39.2,2,8.3,10,2585,57.2,0
2021,Peterson, David,David Peterson,656849,Mets,NYM,82.1,SL,656849SL,Slider,40.8,2,5.3,-27,2138,46.4,0
2021,Peralta, Wily,Wily Peralta,503449,Tigers,DET,82,SL,503449SL,Slider,40.3,0,1.2,-83,2481,15,0
2021,Santillan, Tony,Tony Santillan,663574,Reds,CIN,84.9,SL,663574SL,Slider,41,13,11.6,100,2007,44,0
2021,Urquidy, José,José Urquidy,664353,Astros,HOU,79.3,SL,664353SL,Slider,42.1,-3,13.5,37,2515,52,0
2021,Williams, Trevor,Trevor Williams,592866,Mets,NYM,82.9,SL,592866SL,Slider,38.6,-1,6.5,-28,2343,64.2,0
2021,Holloway, Jordan,Jordan Holloway,656548,Marlins,MIA,85.4,SL,656548SL,Slider,38.4,7,4.6,5,2731,26.8,0
2021,Sborz, Josh,Josh Sborz,622250,Rangers,TEX,87.9,SL,622250SL,Slider,34.5,6,0.6,-83,2422,11,0
2021,Luetge, Lucas,Lucas Luetge,476595,Yankees,NYY,81.3,SL,476595SL,Slider,43.1,5,9.2,18,2789,38.5,0
2021,Holmes, Clay,Clay Holmes,605280,Yankees,NYY,87.8,SL,605280SL,Slider,36.6,12,2.5,-32,2406,53.8,0
2021,García, Yimi,Yimi García,554340,Astros,HOU,90.5,SL,554340SL,Slider,27.4,-6,3.6,10,2524,30,0
2021,Crick, Kyle,Kyle Crick,605195,Pirates,PIT,78.8,SL,605195SL,Slider,45.3,4,21.5,73,2457,84,0
2021,Hentges, Sam,Sam Hentges,656529,Indians,CLE,86,SL,656529SL,Slider,34.4,-2,3.3,-26,2512,45.9,0
2021,Jiménez, Joe,Joe Jiménez,641729,Tigers,DET,84.5,SL,641729SL,Slider,36.4,-1,3.8,-32,2456,57.3,0
2021,Shoemaker, Matt,Matt Shoemaker,533167,Twins,MIN,82.2,SL,533167SL,Slider,38.9,-2,4,-40,2115,19.2,0
2021,Abreu, Bryan,Bryan Abreu,650556,Astros,HOU,88.9,SL,650556SL,Slider,36.8,18,3.8,8,2500,27.8,0
2021,Matzek, Tyler,Tyler Matzek,554431,Braves,ATL,84.7,SL,554431SL,Slider,44.7,22,6.6,29,2512,45.1,0
2021,Clase, Emmanuel,Emmanuel Clase,661403,Indians,CLE,91.6,SL,661403SL,Slider,32,12,6.5,110,2278,46.2,0
2021,Oviedo, Johan,Johan Oviedo,670912,Cardinals,STL,85.7,SL,670912SL,Slider,35.4,0,6,12,2443,41.6,0
2021,Anderson, Shaun,Shaun Anderson,641312,Padres,SD,86.8,SL,641312SL,Slider,34.9,3,6.9,65,2279,37,0
2021,Dobnak, Randy,Randy Dobnak,677976,Twins,MIN,84.2,SL,677976SL,Slider,39.4,7,1.9,-73,2558,63,0
2021,Junis, Jakob,Jakob Junis,596001,Royals,KC,82.8,SL,596001SL,Slider,40,3,12.4,77,2602,35.4,0
2021,Bickford, Phil,Phil Bickford,641360,Dodgers,LAD,83.9,SL,641360SL,Slider,37.7,0,6.3,-15,2519,49.8,0
2021,Sandoval, Patrick,Patrick Sandoval,663776,Angels,LAA,85.4,SL,663776SL,Slider,37,4,7.1,50,2329,20.1,0
2021,González, Victor,Victor González,624647,Dodgers,LAD,85.2,SL,624647SL,Slider,37,1,2.3,-71,2638,16,0
2021,Espino, Paolo,Paolo Espino,502179,Nationals,WSH,77.7,SL,502179SL,Slider,43.2,-5,18,35,2497,18.5,0
2021,López, Reynaldo,Reynaldo López,625643,White Sox,CWS,86.7,SL,625643SL,Slider,32.4,-5,5.5,15,2208,43,0
2021,Santana, Dennis,Dennis Santana,642701,Rangers,TEX,83.8,SL,642701SL,Slider,40.5,7,4.1,-36,2526,26,0
2021,Sims, Lucas,Lucas Sims,608371,Reds,CIN,85.3,SL,608371SL,Slider,37.8,6,7.7,28,2252,53.1,0
2021,Hoffman, Jeff,Jeff Hoffman,656546,Reds,CIN,82,SL,656546SL,Slider,44.4,11,5.1,-23,1969,34,0
2021,Okert, Steven,Steven Okert,595345,Marlins,MIA,80.2,SL,595345SL,Slider,37.7,-11,11.2,11,2734,41,0
2021,Bummer, Aaron,Aaron Bummer,607481,White Sox,CWS,83.1,SL,607481SL,Slider,45.1,17,17.7,138,2230,46.4,0
2021,May, Trevor,Trevor May,543507,Mets,NYM,84,SL,543507SL,Slider,42.6,14,5,-23,2343,21.9,0
2021,García, Jarlin,Jarlin García,606424,Giants,SF,82.4,SL,606424SL,Slider,39.8,1,6.1,-14,2087,58.6,0
2021,Bassitt, Chris,Chris Bassitt,605135,Athletics,OAK,76.9,SL,605135SL,Slider,46,2,15.5,10,2659,40.1,0
2021,Feyereisen, J.P.,J.P. Feyereisen,656420,Rays,TB,86.3,SL,656420SL,Slider,35.3,2,5.6,29,2765,60.7,0
2021,Muller, Kyle,Kyle Muller,666205,Braves,ATL,86.6,SL,666205SL,Slider,32.5,-5,0.7,-83,2445,32,0
2021,Megill, Tylor,Tylor Megill,656731,Mets,NYM,85.7,SL,656731SL,Slider,34,-4,2.5,-54,2416,56.2,0
2021,Ober, Bailey,Bailey Ober,641927,Twins,MIN,81.4,SL,641927SL,Slider,39.4,-2,9.2,3,2160,55.1,0
2021,Chapman, Aroldis,Aroldis Chapman,547973,Yankees,NYY,85.1,SL,547973SL,Slider,35.6,-2,12.8,131,2531,14.2,0
2021,Springs, Jeffrey,Jeffrey Springs,605488,Rays,TB,82.9,SL,605488SL,Slider,42.5,9,3.8,-41,2218,50.7,0
2021,Burnes, Corbin,Corbin Burnes,669203,Brewers,MIL,88,SL,669203SL,Slider,35.3,9,7.6,92,2860,31.6,0
2021,Woodruff, Brandon,Brandon Woodruff,605540,Brewers,MIL,86.3,SL,605540SL,Slider,39.6,15,3.8,-18,2554,33.7,0
2021,Tate, Dillon,Dillon Tate,622253,Orioles,BAL,86.1,SL,622253SL,Slider,33.5,-4,2.6,-55,2546,35.3,0
2021,Heuer, Codi,Codi Heuer,676051,Cubs,CHC,87.3,SL,676051SL,Slider,30.3,-8,2.8,-39,2019,34,0
2021,Crochet, Garrett,Garrett Crochet,676979,White Sox,CWS,85.3,SL,676979SL,Slider,36.8,2,12,150,2193,33,0
2021,Head, Louis,Louis Head,545343,Rays,TB,82.3,SL,545343SL,Slider,43.3,8,12.9,36,2401,60,0
2021,Jackson, Jay,Jay Jackson,543351,Giants,SF,84.9,SL,543351SL,Slider,37.1,2,6.9,25,2791,29,0
2021,Wells, Tyler,Tyler Wells,669330,Orioles,BAL,88.6,SL,669330SL,Slider,27.4,-13,4.6,25,2475,56.1,0
2021,Hader, Josh,Josh Hader,623352,Brewers,MIL,83.7,SL,623352SL,Slider,37.3,-3,3.8,-53,2552,17,0
2021,Clarke, Taylor,Taylor Clarke,664199,D-backs,ARI,87.6,SL,664199SL,Slider,31.5,-4,2.1,-45,2156,34,0
2021,Smith, Joe,Joe Smith,501925,Mariners,SEA,77.4,SL,501925SL,Slider,35.5,-4,14.8,13,2262,57,0
2021,Ginkel, Kevin,Kevin Ginkel,656464,D-backs,ARI,83.8,SL,656464SL,Slider,40.8,8,4.2,-20,2164,30,0
2021,Hernández, Carlos,Carlos Hernández,672578,Royals,KC,85.3,SL,672578SL,Slider,36.4,2,3.7,-32,2154,51,0
2021,Allen, Logan,Logan Allen,663531,Indians,CLE,81.6,SL,663531SL,Slider,41.7,3,13,70,2042,40,0
2021,Boxberger, Brad,Brad Boxberger,502202,Brewers,MIL,88,SL,502202SL,Slider,28.2,-14,6.2,89,2447,32.9,0
2021,Chafin, Andrew,Andrew Chafin,605177,Athletics,OAK,82.5,SL,605177SL,Slider,42.1,6,1.1,-82,2639,28,0
2021,Mills, Alec,Alec Mills,621219,Cubs,CHC,76.7,SL,621219SL,Slider,50.3,8,16.5,29,2527,66.8,0
2021,Lange, Alex,Alex Lange,656638,Tigers,DET,84.4,SL,656638SL,Slider,46.2,25,2.8,-49,2754,42.8,0
2021,Norris, Daniel,Daniel Norris,596057,Brewers,MIL,84.8,SL,596057SL,Slider,39.9,9,4.3,-19,2614,16.9,0
2021,Raley, Brooks,Brooks Raley,548384,Astros,HOU,82,SL,548384SL,Slider,36.8,-8,16.2,112,2818,41.1,0
2021,Familia, Jeurys,Jeurys Familia,544727,Mets,NYM,89.1,SL,544727SL,Slider,30,-4,0.8,-129,2113,56,0
2021,Abreu, Albert,Albert Abreu,656061,Yankees,NYY,87.1,SL,656061SL,Slider,32.8,-2,3,-32,2209,28,0
2021,Santana, Edgar,Edgar Santana,650828,Braves,ATL,86.6,SL,650828SL,Slider,36.4,5,1.3,-133,2371,14,0
2021,Hendriks, Liam,Liam Hendriks,521230,White Sox,CWS,88.9,SL,521230SL,Slider,31.2,0,1.9,-50,2269,26.5,0
2021,Rodriguez, Eduardo,Eduardo Rodriguez,593958,Red Sox,BOS,82.1,SL,593958SL,Slider,44.3,11,3,-59,2184,64.5,0
2021,Gilbreath, Lucas,Lucas Gilbreath,656458,Rockies,COL,81.6,SL,656458SL,Slider,42.8,5,6.8,-18,2438,46.6,0
2021,Mejia, J.C.,J.C. Mejia,650496,Indians,CLE,82.8,SL,650496SL,Slider,36.4,-6,9.1,21,2344,45,0
2021,Maton, Phil,Phil Maton,664208,Astros,HOU,82.2,SL,664208SL,Slider,46,16,15.2,60,2656,37.5,0
2021,Rainey, Tanner,Tanner Rainey,663432,Nationals,WSH,87.4,SL,663432SL,Slider,35.3,7,3.5,-11,2371,22,0
2021,Mayza, Tim,Tim Mayza,641835,Blue Jays,TOR,88,SL,641835SL,Slider,31.8,-2,0.3,-91,2507,28.2,0
2021,Finnegan, Kyle,Kyle Finnegan,640448,Nationals,WSH,87.4,SL,640448SL,Slider,28.6,-13,4.2,-3,2544,28.8,0
2021,Matz, Steven,Steven Matz,571927,Blue Jays,TOR,88.9,SL,571927SL,Slider,29,-7,0.9,-125,2516,32,0
2021,Martin, Brett,Brett Martin,656685,Rangers,TEX,87.7,SL,656685SL,Slider,29.3,-11,2.1,-44,2231,44,0
2021,Hernandez, Elieser,Elieser Hernandez,622694,Marlins,MIA,79.2,SL,622694SL,Slider,33.6,-23,11.2,-3,2554,48,0
2021,Leone, Dominic,Dominic Leone,608678,Giants,SF,83.8,SL,608678SL,Slider,42.7,13,5.6,-6,2659,34.3,0
2021,Clay, Sam,Sam Clay,621348,Nationals,WSH,84.4,SL,621348SL,Slider,42.8,16,11.2,99,2677,35.5,0
2021,Zimmermann, Bruce,Bruce Zimmermann,669145,Orioles,BAL,86.1,SL,669145SL,Slider,33.9,-2,1.2,-128,2412,10.9,0
2021,Watson, Tony,Tony Watson,453265,Giants,SF,83.2,SL,453265SL,Slider,38.1,-2,3.5,-59,2372,25.7,0
2021,Civale, Aaron,Aaron Civale,650644,Indians,CLE,83.3,SL,650644SL,Slider,41.4,8,9.1,49,2288,53.4,0
2021,Farmer, Buck,Buck Farmer,571656,Tigers,DET,82.5,SL,571656SL,Slider,39.1,-1,2,-71,2231,52.7,0
2021,Farrell, Luke,Luke Farrell,608652,Twins,MIN,81.7,SL,608652SL,Slider,42.9,6,2.7,-53,2601,26.8,0
2021,Payamps, Joel,Joel Payamps,606303,Royals,KC,81.2,SL,606303SL,Slider,42.2,3,9.6,19,2093,36.8,0
2021,Castro, Anthony,Anthony Castro,621593,Blue Jays,TOR,84.4,SL,621593SL,Slider,39.2,6,12.5,92,2816,60,0
2021,Turnbull, Spencer,Spencer Turnbull,605513,Tigers,DET,85.3,SL,605513SL,Slider,38,6,7.6,35,2209,33.5,0
2021,Velasquez, Vince,Vince Velasquez,592826,Phillies,PHI,84.9,SL,592826SL,Slider,34.7,-4,6.7,19,2543,41.8,0
2021,Slegers, Aaron,Aaron Slegers,642083,Angels,LAA,86,SL,642083SL,Slider,33.4,-4,2.2,-51,2253,52.7,0
2021,Gonsolin, Tony,Tony Gonsolin,664062,Dodgers,LAD,86.6,SL,664062SL,Slider,32,-6,4.7,14,2059,28,0
2021,Widener, Taylor,Taylor Widener,642203,D-backs,ARI,83.8,SL,642203SL,Slider,39.6,5,4.3,-39,2209,37.5,0
2021,Woodford, Jake,Jake Woodford,663765,Cardinals,STL,82.4,SL,663765SL,Slider,42.3,7,11.2,41,2464,51,0
2021,Patton, Spencer,Spencer Patton,607359,Rangers,TEX,83.7,SL,607359SL,Slider,40.6,7,11.6,43,1988,43.2,0
2021,Neidert, Nick,Nick Neidert,663734,Marlins,MIA,84.5,SL,663734SL,Slider,32,-13,2.3,-61,2242,38.8,0
2021,Duffy, Danny,Danny Duffy,518633,Royals,KC,83.4,SL,518633SL,Slider,42.6,11,6.4,-5,2470,59.1,0
2021,Stanek, Ryne,Ryne Stanek,592773,Astros,HOU,87,SL,592773SL,Slider,36.9,10,2.2,-45,2198,22,0
2021,Thompson, Ryan,Ryan Thompson,657044,Rays,TB,78.2,SL,657044SL,Slider,34.5,-10,13.9,5,2542,70,0
2021,Lauer, Eric,Eric Lauer,641778,Brewers,MIL,87.3,SL,641778SL,Slider,29.4,-12,1.3,-67,2238,55.5,0
2021,Maples, Dillon,Dillon Maples,596027,Cubs,CHC,87.5,SL,596027SL,Slider,36,9,14.5,240,2324,35.9,0
2021,Hudson, Daniel,Daniel Hudson,543339,Padres,SD,88.5,SL,543339SL,Slider,29.7,-7,1.9,-50,2598,50.9,0
2021,Manning, Matt,Matt Manning,666159,Tigers,DET,85.5,SL,666159SL,Slider,34.7,-2,5.8,14,2854,18.8,0
2021,De Jong, Chase,Chase De Jong,608328,Pirates,PIT,85.1,SL,608328SL,Slider,37.6,4,3.7,-27,2179,49,0
2021,Antone, Tejay,Tejay Antone,622088,Reds,CIN,83.7,SL,622088SL,Slider,40.4,7,11.9,70,2029,45.2,0
2021,Doval, Camilo,Camilo Doval,666808,Giants,SF,86.2,SL,666808SL,Slider,38.3,11,6,16,2517,52.2,0
2021,Keuchel, Dallas,Dallas Keuchel,572971,White Sox,CWS,77.8,SL,572971SL,Slider,44.5,-2,6.6,-36,2850,41.7,0
2021,Morgan, Adam,Adam Morgan,605388,Cubs,CHC,82.7,SL,605388SL,Slider,37,-5,6.7,-13,2338,28,0
2021,Coulombe, Danny,Danny Coulombe,543056,Twins,MIN,84.5,SL,543056SL,Slider,33.6,-8,3.5,-42,2391,41.3,0
2021,Selman, Sam,Sam Selman,572125,Angels,LAA,80,SL,572125SL,Slider,40.1,-6,11.3,23,2214,38.8,0
2021,Whitlock, Garrett,Garrett Whitlock,676477,Red Sox,BOS,83.6,SL,676477SL,Slider,38.7,2,4.5,-39,1947,30,0
2021,Gallen, Zac,Zac Gallen,668678,D-backs,ARI,86.2,SL,668678SL,Slider,37,7,7.8,56,2430,43,0
2021,Taylor, Blake,Blake Taylor,642130,Astros,HOU,82.6,SL,642130SL,Slider,41.2,5,7.3,10,2224,46,0
2021,Garcia, Bryan,Bryan Garcia,650530,Tigers,DET,86.7,SL,650530SL,Slider,32.4,-5,4.3,-7,2584,28,0
2021,Law, Derek,Derek Law,571882,Twins,MIN,86.7,SL,571882SL,Slider,35.7,5,3.7,-11,2236,33.4,0
2021,Nelson, Jimmy,Jimmy Nelson,519076,Dodgers,LAD,86.5,SL,519076SL,Slider,38.2,11,13.6,209,2350,42.2,0
2021,Gil, Luis,Luis Gil,661563,Yankees,NYY,85.2,SL,661563SL,Slider,35.3,-1,8.4,41,2489,37,0
2021,Shreve, Chasen,Chasen Shreve,592741,Pirates,PIT,81.4,SL,592741SL,Slider,45.8,12,4.7,-48,2255,42,0
2021,Montero, Rafael,Rafael Montero,606160,Astros,HOU,85.7,SL,606160SL,Slider,34.2,-4,7.2,5,1990,31,0
2021,Gant, John,John Gant,607231,Twins,MIN,82.4,SL,607231SL,Slider,38.3,-3,1.9,-71,2194,29.9,0
2021,Means, John,John Means,607644,Orioles,BAL,86.4,SL,607644SL,Slider,27.3,-21,3.4,-20,2076,50.5,0
2021,Cleavinger, Garrett,Garrett Cleavinger,664076,Dodgers,LAD,82.9,SL,664076SL,Slider,43.8,12,10.8,21,3295,33.7,0
2021,Stashak, Cody,Cody Stashak,664054,Twins,MIN,82.5,SL,664054SL,Slider,33.7,-14,6.5,-8,1886,29,0
2021,Stratton, Chris,Chris Stratton,608717,Pirates,PIT,85.6,SL,608717SL,Slider,35.7,1,8.5,69,2453,41.8,0
2021,Chacín, Jhoulys,Jhoulys Chacín,468504,Rockies,COL,88.3,SL,468504SL,Slider,28.6,-10,3.4,1,2221,22.7,0
2021,Houser, Adrian,Adrian Houser,605288,Brewers,MIL,83.8,SL,605288SL,Slider,35.7,-5,6,0,2277,34,0
2021,Claudio, Alex,Alex Claudio,592222,Angels,LAA,75.7,SL,592222SL,Slider,46.7,6,6.8,-44,2860,33,0
2021,King, Michael,Michael King,650633,Yankees,NYY,87.8,SL,650633SL,Slider,29.5,-10,3.4,-26,2407,43.4,0
2021,Middleton, Keynan,Keynan Middleton,641871,Mariners,SEA,85.6,SL,641871SL,Slider,33.6,-5,3.3,-35,2683,53.2,0
2021,Lovelady, Richard,Richard Lovelady,663992,Royals,KC,86.6,SL,663992SL,Slider,35.7,5,7.1,41,2387,28,0
2021,Menez, Conner,Conner Menez,669214,Giants,SF,82.7,SL,669214SL,Slider,38.7,-2,5.8,-14,2807,45.8,0
2021,Wendelken, J.B.,J.B. Wendelken,605525,D-backs,ARI,83.5,SL,605525SL,Slider,41.3,8,7.1,9,2158,40,0
2021,Steele, Justin,Justin Steele,657006,Cubs,CHC,82.7,SL,657006SL,Slider,43.5,11,12.7,89,2365,41.6,0
2021,Gausman, Kevin,Kevin Gausman,592332,Giants,SF,81.8,SL,592332SL,Slider,39.9,-1,2.1,-71,2230,19,0
2021,Graveman, Kendall,Kendall Graveman,608665,Astros,HOU,86.8,SL,608665SL,Slider,36.8,9,6.2,31,2517,35.4,0
2021,Warren, Art,Art Warren,605521,Reds,CIN,86.3,SL,605521SL,Slider,37.9,10,5.7,18,2169,40.2,0
2021,Odorizzi, Jake,Jake Odorizzi,543606,Astros,HOU,83.2,SL,543606SL,Slider,34.4,-11,6.1,-3,2321,37.6,0
2021,Barlow, Joe,Joe Barlow,669618,Rangers,TEX,85.7,SL,669618SL,Slider,28.9,-18,2.6,-47,2413,45,0
2021,Sherfy, Jimmie,Jimmie Sherfy,642073,Dodgers,LAD,80.6,SL,642073SL,Slider,45.7,9,9.5,-7,2066,57,0
2021,Graterol, Brusdar,Brusdar Graterol,660813,Dodgers,LAD,88.2,SL,660813SL,Slider,30.5,-6,9.3,191,2220,33,0
2021,Brebbia, John,John Brebbia,605154,Giants,SF,81.5,SL,605154SL,Slider,39.2,-3,8.1,-3,2333,40,0
2021,Vest, Will,Will Vest,676684,Mariners,SEA,85.2,SL,676684SL,Slider,40.6,13,7.3,25,2391,51.9,0
2021,Jansen, Kenley,Kenley Jansen,445276,Dodgers,LAD,82,SL,445276SL,Slider,46.7,17,6.1,-1,2539,20.6,0
2021,Hess, David,David Hess,605276,Rays,TB,82,SL,605276SL,Slider,41.6,4,6.5,-20,2229,41,0
2021,Hill, Rich,Rich Hill,448179,Mets,NYM,69.9,SL,448179SL,Slider,57,1,21.9,2,2321,35.2,0
2021,Robles, Hansel,Hansel Robles,570663,Red Sox,BOS,90.1,SL,570663SL,Slider,28.6,-5,0.5,-86,2064,42,0
2021,Hernandez, Darwinzon,Darwinzon Hernandez,650382,Red Sox,BOS,83.6,SL,650382SL,Slider,39,2,6.9,-13,2555,37.3,0
2021,Dolis, Rafael,Rafael Dolis,503569,Blue Jays,TOR,86.4,SL,503569SL,Slider,33.5,-3,7.3,67,2445,36,0
2021,Carrasco, Carlos,Carlos Carrasco,471911,Mets,NYM,87.7,SL,471911SL,Slider,30,-8,1.4,-66,2388,39.3,0
2021,Archer, Chris,Chris Archer,502042,Rays,TB,87.2,SL,502042SL,Slider,32.8,-2,5.4,36,2570,74.8,0
2021,White, Mitch,Mitch White,669952,Dodgers,LAD,86.4,SL,669952SL,Slider,34.7,1,7.6,63,1946,10.5,0
2021,Yang, Hyeon-Jong,Hyeon-Jong Yang,660365,Rangers,TEX,80.5,SL,660365SL,Slider,43,3,4.9,-43,2411,54.1,0
2021,Hill, Tim,Tim Hill,657612,Padres,SD,85.1,SL,657612SL,Slider,34.2,-1,2.8,175,2221,46,0
2021,Shaw, Bryan,Bryan Shaw,543766,Indians,CLE,84,SL,543766SL,Slider,38.8,4,14.7,144,2276,25.7,0
2021,Guerra, Junior,Junior Guerra,448855,Angels,LAA,84.1,SL,448855SL,Slider,37.9,2,6.4,0,2415,50.9,0
2021,Estévez, Carlos,Carlos Estévez,608032,Rockies,COL,86.7,SL,608032SL,Slider,35.9,6,5.1,12,2738,34,0
2021,Hammer, JD,Jd Hammer,670456,Phillies,PHI,82.4,SL,670456SL,Slider,44.4,13,4.5,-40,2842,44,0
2021,Ashby, Aaron,Aaron Ashby,676879,Brewers,MIL,83.5,SL,676879SL,Slider,42.9,12,9.9,59,2552,25.3,0
2021,Garrett, Braxton,Braxton Garrett,666129,Marlins,MIA,82.6,SL,666129SL,Slider,43.9,11,5.6,-10,2397,37,0
